ticker,scan_date,entry_date,exit_date,hold_days,entry,exit,return_pct,spy_ret,alpha,rs,score,year
AVGO,2025-07-09,2025-07-10,2025-10-09,63,273.83,343.64,25.49,7.92,17.57,99,8,2025
ARM,2025-07-09,2025-07-10,2025-07-22,7,148.55,156.5,5.35,0.84,4.51,99,7,2025
ARM,2025-07-09,2025-07-10,2025-08-11,21,148.55,141.05,-5.05,1.97,-7.02,99,7,2025
ARM,2025-07-09,2025-07-10,2025-10-09,63,148.55,170.66,14.88,7.92,6.96,99,7,2025
PLTR,2025-07-09,2025-07-10,2025-07-22,7,142.5,149.07,4.61,0.84,3.77,99,8,2025
PLTR,2025-07-09,2025-07-10,2025-08-11,21,142.5,182.68,28.2,1.97,26.22,99,8,2025
PLTR,2025-07-09,2025-07-10,2025-10-09,63,142.5,185.47,30.15,7.92,22.23,99,8,2025
NFLX,2025-07-09,2025-07-10,2025-07-22,7,125.06,119.01,-4.84,0.84,-5.68,99,8,2025
NFLX,2025-07-09,2025-07-10,2025-08-11,21,125.06,121.83,-2.58,1.97,-4.55,99,8,2025
NFLX,2025-07-09,2025-07-10,2025-10-09,63,125.06,123.11,-1.56,7.92,-9.48,99,8,2025
MU,2025-07-09,2025-07-10,2025-07-22,7,122.93,109.06,-11.28,0.84,-12.12,99,7,2025
MU,2025-07-09,2025-07-10,2025-08-11,21,122.93,123.54,0.5,1.97,-1.48,99,7,2025
MU,2025-07-09,2025-07-10,2025-10-09,63,122.93,192.17,56.32,7.92,48.4,99,7,2025
KLAC,2025-07-09,2025-07-10,2025-07-22,7,92.27,88.65,-3.92,0.84,-4.76,99,8,2025
KLAC,2025-07-09,2025-07-10,2025-08-11,21,92.27,90.44,-1.99,1.97,-3.96,99,8,2025
KLAC,2025-07-09,2025-07-10,2025-10-09,63,92.27,104.9,13.69,7.92,5.77,99,8,2025
LRCX,2025-07-09,2025-07-10,2025-07-22,7,100.57,97.22,-3.33,0.84,-4.17,99,8,2025
LRCX,2025-07-09,2025-07-10,2025-08-11,21,100.57,101.51,0.93,1.97,-1.04,99,8,2025
LRCX,2025-07-09,2025-07-10,2025-10-09,63,100.57,140.6,39.8,7.92,31.87,99,8,2025
AMAT,2025-07-09,2025-07-10,2025-07-22,7,196.59,185.78,-5.5,0.84,-6.34,85,6,2025
AMAT,2025-07-09,2025-07-10,2025-08-11,21,196.59,183.04,-6.89,1.97,-8.87,85,6,2025
AMAT,2025-07-09,2025-07-10,2025-10-09,63,196.59,219.32,11.56,7.92,3.64,85,6,2025
MPWR,2025-07-09,2025-07-10,2025-07-22,7,736.43,716.07,-2.76,0.84,-3.6,98,6,2025
MPWR,2025-07-09,2025-07-10,2025-08-11,21,736.43,793.18,7.71,1.97,5.73,98,6,2025
MPWR,2025-07-09,2025-07-10,2025-10-09,63,736.43,975.65,32.48,7.92,24.56,98,6,2025
MCHP,2025-07-09,2025-07-10,2025-07-22,7,73.1,73.27,0.24,0.84,-0.6,99,6,2025
MCHP,2025-07-09,2025-07-10,2025-08-11,21,73.1,59.34,-18.82,1.97,-20.79,99,6,2025
MCHP,2025-07-09,2025-07-10,2025-10-09,63,73.1,64.57,-11.67,7.92,-19.59,99,6,2025
NXPI,2025-07-09,2025-07-10,2025-07-22,7,229.89,224.78,-2.23,0.84,-3.07,75,6,2025
NXPI,2025-07-09,2025-07-10,2025-08-11,21,229.89,202.26,-12.02,1.97,-13.99,75,6,2025
NXPI,2025-07-09,2025-07-10,2025-10-09,63,229.89,219.3,-4.61,7.92,-12.53,75,6,2025
CRWD,2025-07-09,2025-07-10,2025-07-22,7,487.11,471.23,-3.26,0.84,-4.1,99,8,2025
CRWD,2025-07-09,2025-07-10,2025-08-11,21,487.11,426.43,-12.46,1.97,-14.43,99,8,2025
CRWD,2025-07-09,2025-07-10,2025-10-09,63,487.11,509.13,4.52,7.92,-3.4,99,8,2025
SNOW,2025-07-09,2025-07-10,2025-07-22,7,214.42,212.25,-1.01,0.84,-1.85,99,8,2025
SNOW,2025-07-09,2025-07-10,2025-08-11,21,214.42,191.8,-10.55,1.97,-12.52,99,8,2025
SNOW,2025-07-09,2025-07-10,2025-10-09,63,214.42,250.67,16.91,7.92,8.98,99,8,2025
DDOG,2025-07-09,2025-07-10,2025-07-22,7,137.49,144.89,5.38,0.84,4.54,89,6,2025
DDOG,2025-07-09,2025-07-10,2025-08-11,21,137.49,128.83,-6.3,1.97,-8.27,89,6,2025
DDOG,2025-07-09,2025-07-10,2025-10-09,63,137.49,164.07,19.33,7.92,11.41,89,6,2025
APP,2025-07-09,2025-07-10,2025-07-22,7,346.32,350.0,1.06,0.84,0.22,81,7,2025
APP,2025-07-09,2025-07-10,2025-08-11,21,346.32,465.58,34.44,1.97,32.46,81,7,2025
APP,2025-07-09,2025-07-10,2025-10-09,63,346.32,600.32,73.34,7.92,65.42,81,7,2025
ZS,2025-07-09,2025-07-10,2025-07-22,7,296.18,285.71,-3.54,0.84,-4.38,99,8,2025
ZS,2025-07-09,2025-07-10,2025-08-11,21,296.18,271.18,-8.44,1.97,-10.41,99,8,2025
ZS,2025-07-09,2025-07-10,2025-10-09,63,296.18,315.21,6.43,7.92,-1.5,99,8,2025
NET,2025-07-09,2025-07-10,2025-07-22,7,181.92,190.55,4.74,0.84,3.9,99,8,2025
NET,2025-07-09,2025-07-10,2025-08-11,21,181.92,201.17,10.58,1.97,8.61,99,8,2025
NET,2025-07-09,2025-07-10,2025-10-09,63,181.92,220.95,21.45,7.92,13.53,99,8,2025
TWLO,2025-07-09,2025-07-10,2025-07-22,7,117.32,131.0,11.66,0.84,10.82,76,8,2025
TWLO,2025-07-09,2025-07-10,2025-08-11,21,117.32,92.44,-21.21,1.97,-23.18,76,8,2025
TWLO,2025-07-09,2025-07-10,2025-10-09,63,117.32,113.96,-2.86,7.92,-10.79,76,8,2025
COIN,2025-07-09,2025-07-10,2025-07-22,7,388.96,404.44,3.98,0.84,3.14,99,8,2025
COIN,2025-07-09,2025-07-10,2025-08-11,21,388.96,319.62,-17.83,1.97,-19.8,99,8,2025
COIN,2025-07-09,2025-07-10,2025-10-09,63,388.96,387.0,-0.5,7.92,-8.43,99,8,2025
GS,2025-07-09,2025-07-10,2025-07-22,7,695.13,686.59,-1.23,0.84,-2.07,93,8,2025
GS,2025-07-09,2025-07-10,2025-08-11,21,695.13,705.05,1.43,1.97,-0.55,93,8,2025
GS,2025-07-09,2025-07-10,2025-10-09,63,695.13,768.66,10.58,7.92,2.66,93,8,2025
MS,2025-07-09,2025-07-10,2025-07-22,7,139.72,136.74,-2.13,0.84,-2.97,77,8,2025
MS,2025-07-09,2025-07-10,2025-08-11,21,139.72,141.47,1.25,1.97,-0.72,77,8,2025
MS,2025-07-09,2025-07-10,2025-10-09,63,139.72,153.65,9.97,7.92,2.05,77,8,2025
SCHW,2025-07-09,2025-07-10,2025-07-22,7,91.87,94.2,2.53,0.84,1.69,74,8,2025
SCHW,2025-07-09,2025-07-10,2025-08-11,21,91.87,96.68,5.23,1.97,3.26,74,8,2025
SCHW,2025-07-09,2025-07-10,2025-10-09,63,91.87,93.1,1.34,7.92,-6.58,74,8,2025
MELI,2025-07-09,2025-07-10,2025-07-22,7,2402.1,2384.72,-0.72,0.84,-1.56,89,8,2025
MELI,2025-07-09,2025-07-10,2025-08-11,21,2402.1,2292.04,-4.58,1.97,-6.55,89,8,2025
MELI,2025-07-09,2025-07-10,2025-10-09,63,2402.1,2275.0,-5.29,7.92,-13.21,89,8,2025
SHOP,2025-07-09,2025-07-10,2025-07-22,7,115.16,123.71,7.42,0.84,6.58,74,8,2025
SHOP,2025-07-09,2025-07-10,2025-08-11,21,115.16,147.5,28.08,1.97,26.11,74,8,2025
SHOP,2025-07-09,2025-07-10,2025-10-09,63,115.16,163.87,42.3,7.92,34.38,74,8,2025
UBER,2025-07-09,2025-07-10,2025-07-22,7,96.4,91.79,-4.78,0.84,-5.62,99,8,2025
UBER,2025-07-09,2025-07-10,2025-08-11,21,96.4,90.58,-6.04,1.97,-8.01,99,8,2025
UBER,2025-07-09,2025-07-10,2025-10-09,63,96.4,96.0,-0.41,7.92,-8.34,99,8,2025
RBLX,2025-07-09,2025-07-10,2025-07-22,7,105.03,120.2,14.44,0.84,13.6,99,8,2025
RBLX,2025-07-09,2025-07-10,2025-08-11,21,105.03,130.74,24.48,1.97,22.51,99,8,2025
RBLX,2025-07-09,2025-07-10,2025-10-09,63,105.03,126.43,20.38,7.92,12.45,99,8,2025
DUOL,2025-07-09,2025-07-10,2025-07-22,7,380.44,356.23,-6.36,0.84,-7.2,90,6,2025
DUOL,2025-07-09,2025-07-10,2025-08-11,21,380.44,340.59,-10.47,1.97,-12.45,90,6,2025
DUOL,2025-07-09,2025-07-10,2025-10-09,63,380.44,337.19,-11.37,7.92,-19.29,90,6,2025
WING,2025-07-09,2025-07-10,2025-07-22,7,328.17,318.88,-2.83,0.84,-3.67,87,6,2025
WING,2025-07-09,2025-07-10,2025-08-11,21,328.17,326.57,-0.49,1.97,-2.46,87,6,2025
WING,2025-07-09,2025-07-10,2025-10-09,63,328.17,248.48,-24.29,7.92,-32.21,87,6,2025
CVNA,2025-07-09,2025-07-10,2025-07-22,7,69.11,68.31,-1.15,0.84,-1.99,99,8,2025
CVNA,2025-07-09,2025-07-10,2025-08-11,21,69.11,69.05,-0.09,1.97,-2.06,99,8,2025
CVNA,2025-07-09,2025-07-10,2025-10-09,63,69.11,72.01,4.19,7.92,-3.73,99,8,2025
RKLB,2025-07-09,2025-07-10,2025-07-22,7,39.1,46.88,19.9,0.84,19.06,99,8,2025
RKLB,2025-07-09,2025-07-10,2025-08-11,21,39.1,45.02,15.14,1.97,13.17,99,8,2025
RKLB,2025-07-09,2025-07-10,2025-10-09,63,39.1,66.42,69.87,7.92,61.95,99,8,2025
VRT,2025-07-09,2025-07-10,2025-07-22,7,120.61,125.18,3.79,0.84,2.95,99,7,2025
VRT,2025-07-09,2025-07-10,2025-08-11,21,120.61,139.71,15.83,1.97,13.86,99,7,2025
VRT,2025-07-09,2025-07-10,2025-10-09,63,120.61,168.78,39.93,7.92,32.01,99,7,2025
CLS,2025-07-09,2025-07-10,2025-07-22,7,158.83,156.91,-1.21,0.84,-2.05,99,8,2025
CLS,2025-07-09,2025-07-10,2025-08-11,21,158.83,204.6,28.82,1.97,26.84,99,8,2025
CLS,2025-07-09,2025-07-10,2025-10-09,63,158.83,259.78,63.56,7.92,55.64,99,8,2025
SPOT,2025-07-09,2025-07-10,2025-07-22,7,709.95,675.74,-4.82,0.84,-5.66,99,8,2025
SPOT,2025-07-09,2025-07-10,2025-08-11,21,709.95,689.23,-2.92,1.97,-4.89,99,8,2025
SPOT,2025-07-09,2025-07-10,2025-10-09,63,709.95,673.66,-5.11,7.92,-13.03,99,8,2025
MSTR,2025-07-09,2025-07-10,2025-07-22,7,421.74,426.4,1.1,0.84,0.26,99,8,2025
MSTR,2025-07-09,2025-07-10,2025-08-11,21,421.74,400.25,-5.1,1.97,-7.07,99,8,2025
MSTR,2025-07-09,2025-07-10,2025-10-09,63,421.74,320.29,-24.06,7.92,-31.98,99,8,2025
UPST,2025-07-09,2025-07-10,2025-07-22,7,79.03,79.99,1.21,0.84,0.37,99,7,2025
UPST,2025-07-09,2025-07-10,2025-08-11,21,79.03,63.46,-19.7,1.97,-21.67,99,7,2025
UPST,2025-07-09,2025-07-10,2025-10-09,63,79.03,52.37,-33.73,7.92,-41.66,99,7,2025
NVDA,2025-07-30,2025-07-31,2025-08-12,7,177.63,182.92,2.97,3.37,-0.4,99,7,2025
NVDA,2025-07-30,2025-07-31,2025-09-02,21,177.63,170.55,-3.99,2.98,-6.97,99,7,2025
NVDA,2025-07-30,2025-07-31,2025-10-30,63,177.63,202.63,14.07,9.65,4.42,99,7,2025
MSFT,2025-07-30,2025-07-31,2025-08-12,7,529.27,525.05,-0.8,3.37,-4.17,76,8,2025
MSFT,2025-07-30,2025-07-31,2025-09-02,21,529.27,501.94,-5.16,2.98,-8.15,76,8,2025
MSFT,2025-07-30,2025-07-31,2025-10-30,63,529.27,522.45,-1.29,9.65,-10.94,76,8,2025
AVGO,2025-07-30,2025-07-31,2025-08-12,7,292.03,311.05,6.51,3.37,3.14,99,8,2025
AVGO,2025-07-30,2025-07-31,2025-09-02,21,292.03,296.54,1.55,2.98,-1.44,99,8,2025
AVGO,2025-07-30,2025-07-31,2025-10-30,63,292.03,374.96,28.4,9.65,18.75,99,8,2025
AMD,2025-07-30,2025-07-31,2025-08-12,7,176.31,174.95,-0.77,3.37,-4.14,99,6,2025
AMD,2025-07-30,2025-07-31,2025-09-02,21,176.31,162.32,-7.93,2.98,-10.92,99,6,2025
AMD,2025-07-30,2025-07-31,2025-10-30,63,176.31,254.84,44.54,9.65,34.89,99,6,2025
ARM,2025-07-30,2025-07-31,2025-08-12,7,141.38,142.39,0.72,3.37,-2.65,96,7,2025
ARM,2025-07-30,2025-07-31,2025-09-02,21,141.38,132.34,-6.39,2.98,-9.37,96,7,2025
ARM,2025-07-30,2025-07-31,2025-10-30,63,141.38,165.45,17.03,9.65,7.38,96,7,2025
PLTR,2025-07-30,2025-07-31,2025-08-12,7,158.35,186.97,18.07,3.37,14.7,99,8,2025
PLTR,2025-07-30,2025-07-31,2025-09-02,21,158.35,157.09,-0.8,2.98,-3.78,99,8,2025
PLTR,2025-07-30,2025-07-31,2025-10-30,63,158.35,194.55,22.86,9.65,13.21,99,8,2025
MU,2025-07-30,2025-07-31,2025-08-12,7,108.98,127.56,17.05,3.37,13.68,99,7,2025
MU,2025-07-30,2025-07-31,2025-09-02,21,108.98,118.31,8.56,2.98,5.57,99,7,2025
MU,2025-07-30,2025-07-31,2025-10-30,63,108.98,223.83,105.38,9.65,95.73,99,7,2025
KLAC,2025-07-30,2025-07-31,2025-08-12,7,87.34,92.95,6.43,3.37,3.05,95,8,2025
KLAC,2025-07-30,2025-07-31,2025-09-02,21,87.34,84.28,-3.51,2.98,-6.49,95,8,2025
KLAC,2025-07-30,2025-07-31,2025-10-30,63,87.34,120.93,38.45,9.65,28.8,95,8,2025
LRCX,2025-07-30,2025-07-31,2025-08-12,7,94.38,104.77,11.01,3.37,7.64,99,8,2025
LRCX,2025-07-30,2025-07-31,2025-09-02,21,94.38,96.56,2.31,2.98,-0.67,99,8,2025
LRCX,2025-07-30,2025-07-31,2025-10-30,63,94.38,160.55,70.11,9.65,60.46,99,8,2025
MPWR,2025-07-30,2025-07-31,2025-08-12,7,707.38,835.99,18.18,3.37,14.81,72,6,2025
MPWR,2025-07-30,2025-07-31,2025-09-02,21,707.38,819.17,15.8,2.98,12.82,72,6,2025
MPWR,2025-07-30,2025-07-31,2025-10-30,63,707.38,1083.56,53.18,9.65,43.53,72,6,2025
SNOW,2025-07-30,2025-07-31,2025-08-12,7,223.5,193.06,-13.62,3.37,-16.99,81,8,2025
SNOW,2025-07-30,2025-07-31,2025-09-02,21,223.5,233.6,4.52,2.98,1.54,81,8,2025
SNOW,2025-07-30,2025-07-31,2025-10-30,63,223.5,271.18,21.33,9.65,11.68,81,8,2025
DDOG,2025-07-30,2025-07-31,2025-08-12,7,139.98,128.96,-7.87,3.37,-11.25,80,7,2025
DDOG,2025-07-30,2025-07-31,2025-09-02,21,139.98,134.69,-3.78,2.98,-6.76,80,7,2025
DDOG,2025-07-30,2025-07-31,2025-10-30,63,139.98,157.07,12.21,9.65,2.56,80,7,2025
ZS,2025-07-30,2025-07-31,2025-08-12,7,285.56,275.43,-3.55,3.37,-6.92,94,7,2025
ZS,2025-07-30,2025-07-31,2025-09-02,21,285.56,274.57,-3.85,2.98,-6.83,94,7,2025
ZS,2025-07-30,2025-07-31,2025-10-30,63,285.56,322.04,12.77,9.65,3.13,94,7,2025
NET,2025-07-30,2025-07-31,2025-08-12,7,207.68,202.33,-2.58,3.37,-5.95,99,8,2025
NET,2025-07-30,2025-07-31,2025-09-02,21,207.68,208.05,0.18,2.98,-2.81,99,8,2025
NET,2025-07-30,2025-07-31,2025-10-30,63,207.68,222.5,7.14,9.65,-2.51,99,8,2025
COIN,2025-07-30,2025-07-31,2025-08-12,7,377.76,322.62,-14.6,3.37,-17.97,99,7,2025
COIN,2025-07-30,2025-07-31,2025-09-02,21,377.76,303.56,-19.64,2.98,-22.63,99,7,2025
COIN,2025-07-30,2025-07-31,2025-10-30,63,377.76,328.51,-13.04,9.65,-22.69,99,7,2025
GS,2025-07-30,2025-07-31,2025-08-12,7,709.31,728.71,2.73,3.37,-0.64,80,8,2025
GS,2025-07-30,2025-07-31,2025-09-02,21,709.31,720.26,1.54,2.98,-1.44,80,8,2025
GS,2025-07-30,2025-07-31,2025-10-30,63,709.31,778.71,9.78,9.65,0.13,80,8,2025
SCHW,2025-07-30,2025-07-31,2025-08-12,7,96.51,97.73,1.27,3.37,-2.11,70,8,2025
SCHW,2025-07-30,2025-07-31,2025-09-02,21,96.51,95.18,-1.37,2.98,-4.35,70,8,2025
SCHW,2025-07-30,2025-07-31,2025-10-30,63,96.51,93.49,-3.12,9.65,-12.77,70,8,2025
RBLX,2025-07-30,2025-07-31,2025-08-12,7,137.79,129.53,-5.99,3.37,-9.37,99,8,2025
RBLX,2025-07-30,2025-07-31,2025-09-02,21,137.79,128.47,-6.76,2.98,-9.75,99,8,2025
RBLX,2025-07-30,2025-07-31,2025-10-30,63,137.79,113.0,-17.99,9.65,-27.64,99,8,2025
WING,2025-07-30,2025-07-31,2025-08-12,7,375.07,340.1,-9.32,3.37,-12.7,99,6,2025
WING,2025-07-30,2025-07-31,2025-09-02,21,375.07,316.99,-15.49,2.98,-18.47,99,6,2025
WING,2025-07-30,2025-07-31,2025-10-30,63,375.07,214.53,-42.8,9.65,-52.45,99,6,2025
CVNA,2025-07-30,2025-07-31,2025-08-12,7,78.03,69.02,-11.55,3.37,-14.92,99,8,2025
CVNA,2025-07-30,2025-07-31,2025-09-02,21,78.03,73.28,-6.09,2.98,-9.08,99,8,2025
CVNA,2025-07-30,2025-07-31,2025-10-30,63,78.03,61.01,-21.81,9.65,-31.46,99,8,2025
RKLB,2025-07-30,2025-07-31,2025-08-12,7,45.92,43.43,-5.42,3.37,-8.8,99,8,2025
RKLB,2025-07-30,2025-07-31,2025-09-02,21,45.92,49.31,7.38,2.98,4.4,99,8,2025
RKLB,2025-07-30,2025-07-31,2025-10-30,63,45.92,60.92,32.67,9.65,23.02,99,8,2025
VRT,2025-07-30,2025-07-31,2025-08-12,7,145.47,143.59,-1.29,3.37,-4.66,99,7,2025
VRT,2025-07-30,2025-07-31,2025-09-02,21,145.47,123.9,-14.83,2.98,-17.81,99,7,2025
VRT,2025-07-30,2025-07-31,2025-10-30,63,145.47,193.64,33.11,9.65,23.46,99,7,2025
CLS,2025-07-30,2025-07-31,2025-08-12,7,199.86,213.45,6.8,3.37,3.43,99,8,2025
CLS,2025-07-30,2025-07-31,2025-09-02,21,199.86,200.63,0.39,2.98,-2.6,99,8,2025
CLS,2025-07-30,2025-07-31,2025-10-30,63,199.86,340.13,70.18,9.65,60.53,99,8,2025
DKNG,2025-07-30,2025-07-31,2025-08-12,7,45.04,43.1,-4.31,3.37,-7.68,80,7,2025
DKNG,2025-07-30,2025-07-31,2025-09-02,21,45.04,47.91,6.37,2.98,3.39,80,7,2025
DKNG,2025-07-30,2025-07-31,2025-10-30,63,45.04,30.14,-33.08,9.65,-42.73,80,7,2025
UPST,2025-07-30,2025-07-31,2025-08-12,7,81.74,63.41,-22.42,3.37,-25.8,99,7,2025
UPST,2025-07-30,2025-07-31,2025-09-02,21,81.74,69.17,-15.38,2.98,-18.36,99,7,2025
UPST,2025-07-30,2025-07-31,2025-10-30,63,81.74,44.96,-45.0,9.65,-54.65,99,7,2025
NVDA,2025-08-20,2025-08-21,2025-09-03,7,174.75,170.39,-2.49,-0.24,-2.25,94,7,2025
NVDA,2025-08-20,2025-08-21,2025-09-23,21,174.75,178.2,1.98,3.06,-1.08,94,7,2025
NVDA,2025-08-20,2025-08-21,2025-11-20,63,174.75,180.41,3.24,1.4,1.84,94,7,2025
AVGO,2025-08-20,2025-08-21,2025-09-03,7,287.95,300.67,4.42,-0.24,4.66,90,8,2025
AVGO,2025-08-20,2025-08-21,2025-09-23,21,287.95,337.58,17.24,3.06,14.18,90,8,2025
AVGO,2025-08-20,2025-08-21,2025-11-20,63,287.95,345.43,19.96,1.4,18.56,90,8,2025
AMD,2025-08-20,2025-08-21,2025-09-03,7,163.71,162.13,-0.97,-0.24,-0.72,99,7,2025
AMD,2025-08-20,2025-08-21,2025-09-23,21,163.71,160.9,-1.72,3.06,-4.78,99,7,2025
AMD,2025-08-20,2025-08-21,2025-11-20,63,163.71,206.02,25.84,1.4,24.45,99,7,2025
PLTR,2025-08-20,2025-08-21,2025-09-03,7,156.18,154.9,-0.82,-0.24,-0.58,95,8,2025
PLTR,2025-08-20,2025-08-21,2025-09-23,21,156.18,182.55,16.88,3.06,13.83,95,8,2025
PLTR,2025-08-20,2025-08-21,2025-11-20,63,156.18,155.74,-0.28,1.4,-1.68,95,8,2025
MU,2025-08-20,2025-08-21,2025-09-03,7,115.62,118.55,2.53,-0.24,2.77,70,7,2025
MU,2025-08-20,2025-08-21,2025-09-23,21,115.62,166.17,43.72,3.06,40.66,70,7,2025
MU,2025-08-20,2025-08-21,2025-11-20,63,115.62,201.2,74.02,1.4,72.62,70,7,2025
MPWR,2025-08-20,2025-08-21,2025-09-03,7,816.28,823.06,0.83,-0.24,1.07,74,7,2025
MPWR,2025-08-20,2025-08-21,2025-09-23,21,816.28,909.3,11.4,3.06,8.34,74,7,2025
MPWR,2025-08-20,2025-08-21,2025-11-20,63,816.28,854.04,4.63,1.4,3.23,74,7,2025
NET,2025-08-20,2025-08-21,2025-09-03,7,192.77,205.71,6.71,-0.24,6.96,80,8,2025
NET,2025-08-20,2025-08-21,2025-09-23,21,192.77,223.26,15.82,3.06,12.76,80,8,2025
NET,2025-08-20,2025-08-21,2025-11-20,63,192.77,191.39,-0.72,1.4,-2.12,80,8,2025
SHOP,2025-08-20,2025-08-21,2025-09-03,7,136.68,140.22,2.59,-0.24,2.83,77,8,2025
SHOP,2025-08-20,2025-08-21,2025-09-23,21,136.68,149.94,9.7,3.06,6.64,77,8,2025
SHOP,2025-08-20,2025-08-21,2025-11-20,63,136.68,144.56,5.77,1.4,4.37,77,8,2025
RBLX,2025-08-20,2025-08-21,2025-09-03,7,114.85,133.46,16.2,-0.24,16.45,99,8,2025
RBLX,2025-08-20,2025-08-21,2025-09-23,21,114.85,132.22,15.12,3.06,12.07,99,8,2025
RBLX,2025-08-20,2025-08-21,2025-11-20,63,114.85,91.7,-20.16,1.4,-21.56,99,8,2025
RKLB,2025-08-20,2025-08-21,2025-09-03,7,41.53,43.53,4.82,-0.24,5.06,99,8,2025
RKLB,2025-08-20,2025-08-21,2025-09-23,21,41.53,52.91,27.4,3.06,24.34,99,8,2025
RKLB,2025-08-20,2025-08-21,2025-11-20,63,41.53,39.48,-4.94,1.4,-6.34,99,8,2025
VRT,2025-08-20,2025-08-21,2025-09-03,7,126.47,125.48,-0.78,-0.24,-0.54,75,6,2025
VRT,2025-08-20,2025-08-21,2025-09-23,21,126.47,142.52,12.7,3.06,9.64,75,6,2025
VRT,2025-08-20,2025-08-21,2025-11-20,63,126.47,159.51,26.13,1.4,24.73,75,6,2025
CLS,2025-08-20,2025-08-21,2025-09-03,7,181.34,211.87,16.84,-0.24,17.08,99,8,2025
CLS,2025-08-20,2025-08-21,2025-09-23,21,181.34,257.64,42.08,3.06,39.02,99,8,2025
CLS,2025-08-20,2025-08-21,2025-11-20,63,181.34,282.28,55.66,1.4,54.26,99,8,2025
EA,2025-08-20,2025-08-21,2025-09-03,7,170.88,167.39,-2.04,-0.24,-1.8,78,7,2025
EA,2025-08-20,2025-08-21,2025-09-23,21,170.88,173.58,1.58,3.06,-1.48,78,7,2025
EA,2025-08-20,2025-08-21,2025-11-20,63,170.88,200.55,17.37,1.4,15.97,78,7,2025
NVDA,2025-09-10,2025-09-11,2025-09-23,7,176.94,178.2,0.71,1.16,-0.45,99,8,2025
NVDA,2025-09-10,2025-09-11,2025-10-13,21,176.94,188.08,6.29,1.14,5.16,99,8,2025
NVDA,2025-09-10,2025-09-11,2025-12-11,63,176.94,180.71,2.13,5.12,-2.99,99,8,2025
GOOGL,2025-09-10,2025-09-11,2025-09-23,7,239.9,251.17,4.7,1.16,3.53,99,7,2025
GOOGL,2025-09-10,2025-09-11,2025-10-13,21,239.9,243.67,1.57,1.14,0.44,99,7,2025
GOOGL,2025-09-10,2025-09-11,2025-12-11,63,239.9,312.02,30.06,5.12,24.94,99,7,2025
AVGO,2025-09-10,2025-09-11,2025-09-23,7,357.58,337.58,-5.59,1.16,-6.75,99,8,2025
AVGO,2025-09-10,2025-09-11,2025-10-13,21,357.58,355.27,-0.64,1.14,-1.78,99,8,2025
AVGO,2025-09-10,2025-09-11,2025-12-11,63,357.58,404.74,13.19,5.12,8.07,99,8,2025
AMD,2025-09-10,2025-09-11,2025-09-23,7,155.67,160.9,3.36,1.16,2.2,99,6,2025
AMD,2025-09-10,2025-09-11,2025-10-13,21,155.67,216.42,39.02,1.14,37.89,99,6,2025
AMD,2025-09-10,2025-09-11,2025-12-11,63,155.67,221.43,42.24,5.12,37.12,99,6,2025
TSLA,2025-09-10,2025-09-11,2025-09-23,7,368.81,425.85,15.47,1.16,14.3,74,6,2025
TSLA,2025-09-10,2025-09-11,2025-10-13,21,368.81,435.9,18.19,1.14,17.05,74,6,2025
TSLA,2025-09-10,2025-09-11,2025-12-11,63,368.81,446.89,21.17,5.12,16.05,74,6,2025
ARM,2025-09-10,2025-09-11,2025-09-23,7,154.7,140.99,-8.86,1.16,-10.02,76,6,2025
ARM,2025-09-10,2025-09-11,2025-10-13,21,154.7,171.94,11.14,1.14,10.01,76,6,2025
ARM,2025-09-10,2025-09-11,2025-12-11,63,154.7,136.14,-12.0,5.12,-17.12,76,6,2025
PLTR,2025-09-10,2025-09-11,2025-09-23,7,164.36,182.55,11.07,1.16,9.91,99,8,2025
PLTR,2025-09-10,2025-09-11,2025-10-13,21,164.36,177.21,7.82,1.14,6.68,99,8,2025
PLTR,2025-09-10,2025-09-11,2025-12-11,63,164.36,187.54,14.1,5.12,8.98,99,8,2025
MU,2025-09-10,2025-09-11,2025-09-23,7,150.35,166.17,10.52,1.16,9.36,98,8,2025
MU,2025-09-10,2025-09-11,2025-10-13,21,150.35,192.61,28.11,1.14,26.97,98,8,2025
MU,2025-09-10,2025-09-11,2025-12-11,63,150.35,258.25,71.76,5.12,66.64,98,8,2025
LRCX,2025-09-10,2025-09-11,2025-09-23,7,115.02,131.3,14.15,1.16,12.98,84,8,2025
LRCX,2025-09-10,2025-09-11,2025-10-13,21,115.02,137.42,19.47,1.14,18.33,84,8,2025
LRCX,2025-09-10,2025-09-11,2025-12-11,63,115.02,168.51,46.5,5.12,41.38,84,8,2025
MPWR,2025-09-10,2025-09-11,2025-09-23,7,835.81,909.3,8.79,1.16,7.63,86,8,2025
MPWR,2025-09-10,2025-09-11,2025-10-13,21,835.81,978.06,17.02,1.14,15.88,86,8,2025
MPWR,2025-09-10,2025-09-11,2025-12-11,63,835.81,977.87,17.0,5.12,11.87,86,8,2025
SNOW,2025-09-10,2025-09-11,2025-09-23,7,224.53,223.54,-0.44,1.16,-1.6,88,8,2025
SNOW,2025-09-10,2025-09-11,2025-10-13,21,224.53,247.27,10.13,1.14,8.99,88,8,2025
SNOW,2025-09-10,2025-09-11,2025-12-11,63,224.53,220.51,-1.79,5.12,-6.91,88,8,2025
DDOG,2025-09-10,2025-09-11,2025-09-23,7,139.15,137.49,-1.19,1.16,-2.35,73,7,2025
